id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00045.jsonl.gz-8603898,Buy Used Infiniti G Other Car in Accra in Greater Accra,https://carghana.s3.amazonaws.com/uploads/picture/url/17600/medium_with_watermark_51348005_2606665389373906_5310305544823635968_n.jpg,Greater Accra,sm,"{'country': 'ghana', 'location': 'greater accra'}",ghana,no,False,no,1,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00045.jsonl.gz-8603898.jpg
00015.jsonl.gz-9783945,Shatta Wale Presents A Brand New Car To His Fan Who Was The Highest Texter During The Asaase Radio Sound Clash With Stonebwoy » GhBasecom™,https://storage.googleapis.com/ghananewssummary.appspot.com/2020/09/7fabf52d537e5a180b87a20e0bcb2a1e2d33b92f6a02fd6f5fd24b720813ec1f.png,shatta presents texter asaase stonebwoy » ghbasecom™,,{},,no,False,no,1,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00015.jsonl.gz-9783945.jpg
00076.jsonl.gz-15285009,Top Rent A Car - cross border rentals in Piraeus,https://toprentacar.bg/images/webcontent/180/gallery/Piraeus.jpg,Piraeus,sm,"{'country': 'greece', 'location': 'piraeus'}",greece,greece,False,greece,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00076.jsonl.gz-15285009.jpg
00034.jsonl.gz-11872717,Corfu Low Cost Car Rental,https://i0.wp.com/corfu-greece.com/wp-content/uploads/2019/08/03.jpg?resize=400%2C250&ssl=1,Corfu,md,"{'country': 'greece', 'location': 'corfu'}",greece,cyprus_sri lanka_australia_united states_greece,True,greece,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-11872717.jpg
00048.jsonl.gz-4320519,vw-up-car-rental-crete,https://kourites.gr/wp-content/uploads/2017/01/up1-768x576.jpg,vw-up-car-rental-crete,,{},,no,False,no,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00048.jsonl.gz-4320519.jpg
00042.jsonl.gz-413788,Grenada Dolphin Heart Vinyl Car Window Decal Sticker,https://www.cardecalgeek.com/wp-content/uploads/2019/04/grenada-dolphin-heart-vinyl-car-window-decal-sticker-600x600.jpg,Grenada,lg,{'country': 'grenada'},grenada,united states_grenada,True,grenada,1,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00042.jsonl.gz-413788.jpg
00089.jsonl.gz-10727916,Grenada Car Rental - Archie Auto Rentals: Our Vehicles,http://cdn.pearltrees.com/s/pic/th/grenada-rentals-vehicles-130741586,grenada - rentals: vehicles,,{'country': 'grenada'},grenada,no,False,no,1,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00089.jsonl.gz-10727916.jpg
00041.jsonl.gz-13129461,Grenada Palm Tree Island Vinyl Car Window Decal Sticker,https://www.cardecalgeek.com/wp-content/uploads/2019/04/grenada-palm-tree-island-vinyl-car-window-decal-sticker-200x200.jpg,Grenada,md,{'country': 'grenada'},grenada,united states_grenada,True,grenada,1,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00041.jsonl.gz-13129461.jpg
00121.jsonl.gz-10257689,Buy Used Nissan Murano White Car in Tamuning in Tamuning,https://guamcarsales.s3.amazonaws.com/uploads/picture/url/1149/medium_with_watermark_9Zq0DlDnTa6MLp377BuFrw.jpg,Tamuning_Tamuning,trf,{},,guam,False,guam,1,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00121.jsonl.gz-10257689.jpg
00120.jsonl.gz-1741765,People show off their rides at the Showoff Guam Car Show,"https://assets.simpleviewinc.com/simpleview/image/fetch/c_fill,q_75/https://res.cloudinary.com/simpleview/image/upload/v1541620675/clients/guam/IMG_6290_90b48af6-09db-4aad-82d7-b1003abc067d.jpg",rides showoff guam,,{'country': 'guam'},guam,no,False,no,1,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00120.jsonl.gz-1741765.jpg
00068.jsonl.gz-16264785,Car at a Covid-19 testing point in Guam with medical people standing by.,https://www.samoanews.com/sites/default/files/styles/slideshow/public/field/image/guam_testing.jpg?itok=aTJX8eIk,Guam,sm,{'country': 'guam'},guam,"new caledonia_philippines_guam_korea, republic of_united states_honduras",True,guam,1,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00068.jsonl.gz-16264785.jpg
00004.jsonl.gz-16292039,"People walk near a car covered with ash in town of Antigua, on the outskirts of Guatemala City, February 7, 2015.",https://i1.wp.com/ichef.bbci.co.uk/news/624/media/images/80861000/jpg/_80861367_80861366.jpg,Antigua_Guatemala City,sm,"{'country': 'spain', 'location': 'antigua'}",spain,guatemala_australia_mexico_spain,True,guatemala,1,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00004.jsonl.gz-16292039.jpg
00078.jsonl.gz-9692318,La Car Policy de Sepur,https://www.flotauto.com/wp-content/uploads/2015/11/fa-212-green04.png,sepur,,{},,no,False,no,0,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00078.jsonl.gz-9692318.jpg
00013.jsonl.gz-11906516,Full car of indigenous people. Guatemala - stock photo,https://thumb7.shutterstock.com/image-photo/stock-photo-full-car-of-indigenous-people-guatemala-450w-3386049.jpg,Guatemala,sm,{'country': 'guatemala'},guatemala,"french guiana_cuba_dominican republic_colombia_guatemala_costa rica_bonaire, sint eustatius and saba",True,guatemala,1,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00013.jsonl.gz-11906516.jpg
00069.jsonl.gz-15602657,Buy Import Toyota Land Cruiser White Car in Import - Dubai in Conakry,https://carguinee.s3.amazonaws.com/uploads/picture/url/9349/medium_with_watermark_9b91ea72-aeb2-4948-aaf3-17bc27ec47bf.JPG,Conakry,sm,"{'country': 'guinea', 'location': 'conakry'}",guinea,guinea,False,guinea,1,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00069.jsonl.gz-15602657.jpg
00051.jsonl.gz-9767759,"Africa car passing by through village road - Guinea, Africa Stock Footage",https://images.pond5.com/africa-car-passing-through-village-footage-082049794_iconm.jpeg,Guinea,trf,{'country': 'guinea'},guinea,zimbabwe_cuba_canada_barbados_colombia_mexico_costa rica_cameroon_liberia_spain_guinea_united states_angola_guinea-bissau,True,guinea,1,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00051.jsonl.gz-9767759.jpg
00083.jsonl.gz-14116521,Guinea Car Seat Covers - Independence Day,https://cdn.shopify.com/s/files/1/2074/1905/products/front_1_dc32eed0-44a9-43a7-8012-f1943a5716bd_large.jpg?v=1600932356,covers -,,{},,no,False,no,1,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00083.jsonl.gz-14116521.jpg
00063.jsonl.gz-2231396,GUINEA-BISSAU - CIRCA 2006: a stamp printed in Guinea-Bissau shows Model T Ford Classic Car circa 2006,https://static1.bigstockphoto.com/1/3/1/large2/131175140.jpg,Guinea,sm,{'country': 'guinea'},guinea,zimbabwe_cuba_canada_barbados_colombia_mexico_costa rica_cameroon_liberia_spain_guinea_united states_angola_guinea-bissau,True,guinea-bissau,1,1,guinea bissau,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00063.jsonl.gz-2231396.jpg
00066.jsonl.gz-12714527,"Street, car, guyana, kingston Stock Footage",https://images.pond5.com/street-car-guyana-kingston-footage-096145562_iconm.jpeg,guyana,md,{'country': 'guyana'},guyana,guyana,False,guyana,1,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00066.jsonl.gz-12714527.jpg
00004.jsonl.gz-12176373,More stolen cars and car parts recovered during another raid at Kuru Kururu,https://i0.wp.com/newssourcegy.com/wp-content/uploads/2018/02/Screen-Shot-2018-02-13-at-12.05.32-PM.png?resize=150%2C150,Kuru Kururu,trf,{},,no,False,no,1,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00004.jsonl.gz-12176373.jpg
00117.jsonl.gz-8129814,The car which struck down Shafeek Shaw parked in the Parika Police Station compound.,https://s1.stabroeknews.com/images/2014/04/20140429Accident1-280x250.jpg,shafeek parked parika compound.,,"{'country': 'guyana', 'location': 'parika'}",guyana,no,False,no,1,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00117.jsonl.gz-8129814.jpg
00084.jsonl.gz-13564292,"Group Of Men Surrounding and Fixing a Broke Down Red Car iN Haiti, Stock Footage",https://images.pond5.com/group-men-surrounding-and-fixing-footage-088801333_iconm.jpeg,Haiti,trf,{'country': 'haiti'},haiti,dominican republic_ethiopia_haiti,True,haiti,1,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00084.jsonl.gz-13564292.jpg
00029.jsonl.gz-7530289,"A UN car is covered in rubble the day after an earthquake hit Port-au-Prince, Haiti, Wednesday, Jan. 13, 2010. (AP / Ricardo Arduengo)",https://www.ctvnews.ca/polopoly_fs/1.61492.1337369592!/httpImage/image._gen/derivatives/landscape_620/image.,Haiti,sm,{'country': 'haiti'},haiti,dominican republic_ethiopia_haiti,True,haiti,1,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00029.jsonl.gz-7530289.jpg
00027.jsonl.gz-387748,"In this July 18, 2018 photo, workers wash cars at the Pause 48 carwash in Port-au-Prince, Haiti. Maxime Cantave, who opened the car wash and adjacent cafe in the Delmas area of the capital, said his business is down by a third over the past two years. (AP Photo/Dieu Nalio Chery)",https://i.dailymail.co.uk/1/2018/07/24/05/wire-3737648-1532405839-642_634x422.jpg,Haiti,sm,{'country': 'haiti'},haiti,dominican republic_ethiopia_haiti,True,haiti,1,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00027.jsonl.gz-387748.jpg
00017.jsonl.gz-15076788,Honduras Hibiscus Flower Vinyl Car Window Decal Sticker,https://www.cardecalgeek.com/wp-content/uploads/2019/04/honduras-hibiscus-flower-vinyl-car-window-decal-sticker-200x200.jpg,Honduras,trf,{'country': 'honduras'},honduras,"cuba_dominican republic_bolivia, plurinational state of_chile_philippines_colombia_mexico_panama_puerto rico_guatemala_costa rica_united states_honduras",True,honduras,0,1,honduras,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00017.jsonl.gz-15076788.jpg
00039.jsonl.gz-4773698,Used Car   Mazda BT-50 Honduras 2014   MAZDA BT 50 2014 Mazda Cx5 Named Finalist For 2013 North American Truckutility Of Bt50 32 Dc Torque Auto Group Camry Se Vs Accord Sport 2014 6 Toyota Nation Forum 2015 Mazda6 Reviews And Rating Motor Trend Bt50 Pickles Preowned Ram 3500 St Power Doors Usb Port 27360 Bw 2017 2016 Review 1995 Bseries Pickup Information Photos Zombiedrive Awd Grand Touring Our Cars Truck Top Nondrivers That Are Fun To Drive Used Car Costa Rica,https://t0.gstatic.com/images?q=tbn:ANd9GcQGexCW-YqkRngxVI5QGjTTKHEn4KeU9jRxLMbsVE7ExgiToKqYBQ,BT_Costa Rica,sm,{'country': 'costa rica'},costa rica,"el salvador_cuba_bolivia, plurinational state of_chile_philippines_colombia_mexico_peru_costa rica_brazil_paraguay_argentina_ecuador",True,honduras,1,1,honduras,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00039.jsonl.gz-4773698.jpg
00028.jsonl.gz-9471781,Used Car   Mazda BT-50 Honduras 2014   Me Venden Mazda Bt50 Mazda Cx5 Named Finalist For 2013 North American Truckutility Of Bt50 32 Dc Torque Auto Group Camry Se Vs Accord Sport 2014 6 Toyota Nation Forum 2015 Mazda6 Reviews And Rating Motor Trend Bt50 Pickles Preowned Ram 3500 St Power Doors Usb Port 27360 Bw 2017 2016 Review 1995 Bseries Pickup Information Photos Zombiedrive Awd Grand Touring Our Cars Truck Top Nondrivers That Are Fun To Drive Used Car Costa Rica,https://t0.gstatic.com/images?q=tbn:ANd9GcRXaB7waVtFOciJxgVcmpOJnYYgFo7rCJddHoAjyz_0bcctab3J7Q,Costa Rica,sm,{'country': 'costa rica'},costa rica,"el salvador_cuba_bolivia, plurinational state of_chile_philippines_colombia_mexico_peru_costa rica_brazil_paraguay_argentina_ecuador",True,honduras,1,1,honduras,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00028.jsonl.gz-9471781.jpg
00072.jsonl.gz-5079899,"Hong Kong, China Feb 6, 2013 : Tesla Model S Electronic Car dashboard on Feb 6 2013 in Hong Kong. - stock photo",https://thumb1.shutterstock.com/image-photo/stock-photo-hong-kong-china-feb-tesla-model-s-electronic-car-dashboard-on-feb-in-hong-kong-450w-191318438.jpg,Hong Kong_China_Hong Kong,sm,{'country': 'china'},china,"cuba_japan_canada_ghana_russian federation_nepal_zambia_malawi_peru_mozambique_china_united states_angola_nigeria_taiwan_brazil_tanzania, united republic of_hong kong_chile_philippines_mexico_pakistan",True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00072.jsonl.gz-5079899.jpg
00023.jsonl.gz-3667072,"BMW, M135i, Shek O, Hong Kong (Daryl Chapman's - Automotive Photography) Tags: auto china road windows hk cars car photoshop canon photography hongkong eos drive is nice automobile driving power wheels engine fast automotive headlights gas ii german bmw brakes 5d petrol autos grip rims f28 hkg fuel sar drivers horsepower sheko topgear mkiii bhp 70200l cs6 worldcars sundaymorningdrive darylchapman m135i sa6472",https://farm8.static.flickr.com/7304/8754273758_ca38df37db_m.jpg,Hong Kong,sm,{},,hong kong_mexico_canada,True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00023.jsonl.gz-3667072.jpg
00003.jsonl.gz-11543824,HONG KONG OCTOBER 2011 - Taxi's driver is parking his res taxi car in the street while he go out for lunch,https://image.shutterstock.com/image-photo/hong-kong-october-2011-taxis-260nw-1129743344.jpg,HONG KONG,sm,{},,hong kong_mexico_canada,True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00003.jsonl.gz-11543824.jpg
00086.jsonl.gz-1577747,"Factory worker assambles car on the assembly line at Daimler's Mercedes factory in Kecskemet, Hungary, April 29, 2016. REUTERS/Laszlo Balogh",http://s1.reutersmedia.net/resources/r/?m=02&d=20170323&t=2&i=1177697175&w=780&fh=&fw=&ll=&pl=&sq=&r=LYNXMPED2M0I1,Kecskemet_Hungary,sm,{'country': 'hungary'},hungary,united states_hungary,True,hungary,1,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00086.jsonl.gz-1577747.jpg
00063.jsonl.gz-11809952,Stroll: Podium was possible in second fastest F1 car at Hungarian GP,https://s3-eu-west-1.amazonaws.com/crash.net/styles/article_thumb/s3/image_importer/F1/8-1595175055.jpg?itok=Cnjvlsg7,stroll: fastest f1 gp,,{},,no,False,no,1,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00063.jsonl.gz-11809952.jpg
00034.jsonl.gz-10127342,HUNGARY - CIRCA 1975: A stamp printed in Hungary shows retro car — Stock Photo,http://st.depositphotos.com/1231839/4164/i/170/depositphotos_41640151-HUNGARY---CIRCA-1975-A-stamp-printed-in-Hungary-shows-retro-car.jpg,HUNGARY_Hungary,sm,{'country': 'hungary'},hungary,united states_hungary,True,hungary,1,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-10127342.jpg
00034.jsonl.gz-5042699,Lonely rent car drive on a remote road with beautiful scenery of iceland.,https://cdn1.eyeem.com/thumb/ef1ed8f224613359c836bd9b0739b02a9065716f-1624032600842/w/800,iceland,trf,{'country': 'iceland'},iceland,iceland_united states_south africa,True,iceland,1,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00034.jsonl.gz-5042699.jpg
00110.jsonl.gz-9905059,Bomb disposal experts diffuse car bombs in this simulation exercise in Iceland. Stock Footage,https://images.pond5.com/bomb-disposal-experts-diffuse-car-footage-079511418_iconm.jpeg,Iceland,sm,{'country': 'iceland'},iceland,iceland_united states_south africa,True,iceland,1,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00110.jsonl.gz-9905059.jpg
00095.jsonl.gz-11024268,4WD car travel off road in Landmannalaugar Iceland,https://t3.ftcdn.net/jpg/02/56/77/48/240_F_256774863_qPer5nkEghfVa0lJLldMqwi5fPlwKeY1.jpg,Landmannalaugar,sm,{},,iceland,False,iceland,1,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00095.jsonl.gz-11024268.jpg
00003.jsonl.gz-7759067,Steps To Avoid Car Insurance Claim Rejection In India,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6PBq7CLv2BMnByHHCMz9aaMR3aO1hUThwKLP8ZgxoB9bmVyjG,India,trf,{'country': 'india'},india,"india_gambia_afghanistan_moldova, republic of_el salvador_chile_philippines_mozambique_norway_south africa_united states",True,india,1,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00003.jsonl.gz-7759067.jpg
00081.jsonl.gz-1859682,Dilip Joshi Lifestyle | Family | House | Car | Salary | Net worth | Biography,http://i.ytimg.com/vi/X9F01XTai8A/mqdefault.jpg,dilip lifestyle | | | | | |,,{},,no,False,no,1,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00081.jsonl.gz-1859682.jpg
00122.jsonl.gz-17109166,"A patient receives oxygen inside a car in New Delhi, where the oxygen shortage has become dire.",https://i.guim.co.uk/img/media/5a5fde93ed8e66200986759be53bb9e11a881eea/0_183_5500_3300/master/5500.jpg?width=445&quality=45&auto=format&fit=max&dpr=2&s=3efa3691417a5de56d089bad20d73c65,New Delhi,sm,"{'country': 'india', 'location': 'new delhi'}",india,india_united states_philippines,True,india,0,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00122.jsonl.gz-17109166.jpg
