id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,mixtral,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,local_path
00014.jsonl.gz-7745827,"Man walking in to his house in village - Guinea, Africa Stock Footage",https://images.pond5.com/man-walking-his-house-village-footage-079598173_iconm.jpeg,Guinea,sm,{'country': 'guinea'},guinea,guinea,Zimbabwe,True,guinea,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00014.jsonl.gz-7745827.jpg
00111.jsonl.gz-13360985,House in Guinea Bissau,"https://static.wixstatic.com/media/11062b_d8b8fc4c971545308e35bff262fee999~mv2.jpg/v1/crop/x_956,y_0,w_3016,h_3280/fill/w_320,h_348,al_c,q_80,usm_0.66_1.00_0.01/House%20in%20Guinea%20Bissau.jpg",Guinea,sm,{'country': 'guinea'},guinea,guinea bissau,Zimbabwe,True,guinea-bissau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00111.jsonl.gz-13360985.jpg
00024.jsonl.gz-7094348,traditional african house in rural Guinea-Bissau Reklamní fotografie,https://us.123rf.com/450wm/sigalavaca/sigalavaca1510/sigalavaca151000031/46970475-traditional-african-house-in-rural-guinea-bissau.jpg?ver=6,Guinea,sm,{'country': 'guinea'},guinea,guinea bissau,Zimbabwe,True,guinea-bissau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00024.jsonl.gz-7094348.jpg
00001.jsonl.gz-14046623,House in Guinea Bissau,"https://static.wixstatic.com/media/11062b_d8b8fc4c971545308e35bff262fee999~mv2.jpg/v1/fill/w_941,h_626,al_c,q_85,usm_0.66_1.00_0.01/11062b_d8b8fc4c971545308e35bff262fee999~mv2.jpg",Guinea,sm,{'country': 'guinea'},guinea,guinea bissau,Zimbabwe,True,guinea-bissau,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00001.jsonl.gz-14046623.jpg
00107.jsonl.gz-2250013,"Enviro Guest House - Deluxe Queen Room with River View 3, vacation rental in North-West District",https://media-cdn.tripadvisor.com/media/vr-splice-j/05/9f/98/91.jpg,Enviro_North-West District,sm,"{'country': 'botswana', 'location': 'north-west district'}",botswana,guyana,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00107.jsonl.gz-2250013.jpg
00001.jsonl.gz-6804633,looking for a house house looking from the sw house for sale in guyana,http://tse2.mm.bing.net/th?id=OIP.EUdjVpqbViYIcxyE_mJppAHaFj,guyana,sm,{'country': 'guyana'},guyana,guyana,no,False,guyana,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00001.jsonl.gz-6804633.jpg
00014.jsonl.gz-17538488,"The Lot 2233 Crane Housing Scheme, West Coast Demerara (WCD) house, where Latchmin Shiwpujan's body was discovered in the bottom flat.",https://www.stabroeknews.com/images/2016/06/Img-2-333x250.jpg,West Coast,sm,"{'country': 'australia', 'location': 'west coast'}",australia,guyana,United States,True,guyana,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00014.jsonl.gz-17538488.jpg
00031.jsonl.gz-15525588,"Palms are seen through the window of a house destroyed by Hurricane Matthew in Coteaux, Haiti, October 9, 2016. (Photo by Andres Martinez Casares/Reuters)",https://pix.avax.news/avaxnews/97/cd/0003cd97_medium.jpeg,Coteaux_Haiti,sm,{'country': 'haiti'},haiti,haiti,Ethiopia_Haiti,True,haiti,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00031.jsonl.gz-15525588.jpg
00115.jsonl.gz-667008,"Two brothers sit by the side of the road at a spot where a 2010 quake house collapse killed at least one woman, in the Fort National neighborhood of Port-au-Prince, Haiti, January 3, 2015.  Across the street are new homes built by an UNOPS program.",https://ssl.c.photoshelter.com/img-get2/I0000eDwU7Yzownk/fit=188x188/fill=/g=G0000NVqNyRdyk3s/I0000eDwU7Yzownk.jpg,Haiti,sm,{'country': 'haiti'},haiti,haiti,Ethiopia,True,haiti,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00115.jsonl.gz-667008.jpg
00076.jsonl.gz-3154194,"A house with a tin roof destroyed by Hurricane Matthew, on Wednesday, Oct. 12, 2016, near Les Cayes, Haiti. LCMS Communications/Erik M. Lunsford",https://ssl.c.photoshelter.com/img-get2/I0000XpstGuQ.ptQ/fit=1000x750/101216-eml-Haiti-Hurricane-Matthew-0059.jpg,Les Cayes_Haiti,sm,"{'country': 'haiti', 'location': 'les cayes'}",haiti,haiti,Ethiopia_Haiti,True,haiti,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00076.jsonl.gz-3154194.jpg
00084.jsonl.gz-15254521,"Utila Beach House with Long Living Room, I am enclosing a front porch to make a long living room (12'x 36'). I'm having problems figuring out what furniture to get and how to place it. There are three double doors opening onto the new front porch with a view of the ocean, which I want to take advantage of. Any suggestions would be greatly appreciated!, This is the front of the house after the new porch addition was completed. The photo was taken while standing on the beach, and the camera angle exaggerates the slope up the path. It is not as steep as it appears here. , Living Rooms Design","http://img.sndimg.com/hgtv/image/upload/h_452,w_602,c_limit,q_92/v1/pickle_media1/media/HGTV/121203/Photo_Video_15953059743442138070252_orig.jpg",Utila Beach,sm,{},,honduras,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00084.jsonl.gz-15254521.jpg
00018.jsonl.gz-2463470,"The Blue House, Roatan,",https://cdn.resize.sparkplatform.com/rra/640x480/true/20191004204529106500000000-o.jpg,Roatan,sm,{},,honduras,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-2463470.jpg
00015.jsonl.gz-8989441,"House, Studio Casita, Dock Acc, Captains Quarters - 2 Bed Main, Roatan,",https://cdn.photos.sparkplatform.com/rra/20201019130808272655000000-t.jpg,Roatan,sm,{},,honduras,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00015.jsonl.gz-8989441.jpg
00079.jsonl.gz-14869862,"Luxurious house with sea views, rooftop & terrace | For Sale, 71 Repulse Bay Road | Southern District, Hong Kong, Sales | HK$ 880M",https://n.oneday.com.hk/im/ZAEXjlDvihm.jpg,Hong Kong,sm,{},,hong kong,Hong Kong,True,hong kong,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00079.jsonl.gz-14869862.jpg
00017.jsonl.gz-15994900,"Property Search Hong Kong | OneDay | Residential, Rental Listings, Exquisite house with sea views, terrace & balcony | Rental",https://n.oneday.com.hk/im/ADssoIGjhvF.jpg,Hong Kong,sm,{},,hong kong,Hong Kong,True,hong kong,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00017.jsonl.gz-15994900.jpg
00114.jsonl.gz-11536719,"Property Search Hong Kong | OneDay | Residential, Rental Listings | Tasteful house with sea views | Rental",https://n.oneday.com.hk/im/fZdjXBZrarw.jpg,Hong Kong,sm,{},,hong kong,Hong Kong,True,hong kong,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00114.jsonl.gz-11536719.jpg
00037.jsonl.gz-8457139,"Dwelling house from Hajdúbagos - Szentendre, Hungary",http://st3.panadea.com/images/travel-guide-guidebook/en-szentendre-hungary-panadea-gb-sm-3044681-0111.jpg,Hungary,sm,{'country': 'hungary'},hungary,hungary,Hungary,True,hungary,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00037.jsonl.gz-8457139.jpg
00092.jsonl.gz-1743837,Hungarian country house painting,https://i.pinimg.com/236x/b3/ee/d2/b3eed2a9a45706bc1ada67ff639ff5c9--hungarian-food-house-paintings.jpg,,,{},,hungary,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00092.jsonl.gz-1743837.jpg
00102.jsonl.gz-16218158,House with flag of hungary in a row of EU flags Stock photo © MikhailMishchenko,https://img3.stockfresh.com/files/sstk/348/9704151-stock-photo-house-with-flag-of-hungary-in-a-row-of-eu-flags-isolated-on-white-d-illustration-1322201246.jpg,hungary,sm,{'country': 'hungary'},hungary,hungary,Hungary,True,hungary,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00102.jsonl.gz-16218158.jpg
00032.jsonl.gz-6786110,walking-up-to-house-in-iceland,https://www.diehardsurvivor.com/wp-content/uploads/sites/905/2017/01/walking-up-to-house-in-Iceland.jpg,walking-up-to-house-in-iceland,,{},,iceland,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00032.jsonl.gz-6786110.jpg
00074.jsonl.gz-6344176,Red House And Horses - Iceland Poster,https://render.fineartamerica.com/images/rendered/search/poster/images/artworkimages/medium/1/red-house-and-horses-iceland-stuart-litoff.jpg,Iceland,trf,{'country': 'iceland'},iceland,iceland,Iceland,True,iceland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00074.jsonl.gz-6344176.jpg
00016.jsonl.gz-9474616,"Red house in cold snowy winter, Iceland Royalty Free Stock Image",https://thumbs.dreamstime.com/m/red-house-cold-snowy-winter-iceland-19109266.jpg,Iceland,trf,{'country': 'iceland'},iceland,iceland,Iceland,True,iceland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00016.jsonl.gz-9474616.jpg
00035.jsonl.gz-15695456,OYO 10610 Anand Guest House,https://images.oyoroomscdn.com/uploads/hotel_image/17877/large/67428aeb503199b3.jpg,oyo 10610 anand,,"{'country': 'nigeria', 'location': 'oyo'}",nigeria,india,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00035.jsonl.gz-15695456.jpg
00086.jsonl.gz-9413363,Photograph House.. by Gourav Mohire on 500px,https://drscdn.500px.org/photo/27234713/m%3D1170_k%3D1_a%3D1/v2?sig=64d1f537df38345f2b00532395206efea9a2fc242e77526475437efbadcf9e0e,house.. gourav mohire 500px,,{},,india,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00086.jsonl.gz-9413363.jpg
00049.jsonl.gz-16280375,Gallery Cover Image of 3200 Sq.ft 6 BHK Independent House for buy in Nizampet for 18000000,https://is1-2.housingcdn.com/01c16c28/2e7f7efa0139e0c9e908366d287bc587/v0/medium/6_bhk_independent_house-for-sale-nizampet-Hyderabad-kitchen.jpg,Nizampet,trf,{},,india,India,True,india,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00049.jsonl.gz-16280375.jpg
00006.jsonl.gz-11898631,"Anna House Batam Center F7, Batam",https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/347a6966-f05d-4ddb-8408-220b70bf21c1-1604164795607-b765f6ade06d050223e2b843ad0bdc75.jpg,Batam,trf,"{'country': 'indonesia', 'location': 'batam'}",indonesia,indonesia,Indonesia,True,indonesia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00006.jsonl.gz-11898631.jpg
00009.jsonl.gz-572428,HR410 House for rent at Senopati,https://jakartamansion.com/property/410/1412559786.jpg,hr410 senopati,,{},,indonesia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00009.jsonl.gz-572428.jpg
00077.jsonl.gz-14050728,AR465 Pakubuwono House for rent,http://jakartamansion.com/property/465/1426834433.jpg,ar465 pakubuwono,,{},,indonesia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00077.jsonl.gz-14050728.jpg
00054.jsonl.gz-5277278,Miraculous Best One Room Cottage Plans Free House Small Cabin Floor Iranews Largest Home Design Picture Inspirations Pitcheantrous,https://www.supermodulor.com/wp-content/uploads/2017/01/inspiring-1000-ideas-about-cabin-plans-with-loft-on-pinterest-small-cabin-one-room-cabin-with-loft-plans-pics.jpg?1511080360,plans iranews largest inspirations pitcheantrous,,{},,iran,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00054.jsonl.gz-5277278.jpg
00047.jsonl.gz-13325243,The Lariha House: One of the Best Preserved Qajar Era Houses in Yazd City,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/01/27/1397012710094195613861064.jpg,Yazd City,sm,{},,iran,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00047.jsonl.gz-13325243.jpg
00108.jsonl.gz-12204169,Constitution House of Tabriz,https://www.iran-tech.com/parvaz/e_user/pic/city/photo1/20160111125407.jpg,,,{},,iran,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00108.jsonl.gz-12204169.jpg
00052.jsonl.gz-2863800,"Children of neighbors take a bicycle ride outside the house in al-Mansour, Baghdad, Iraq, from which gunmen abducted two Americans and a Briton on Thursday Sept. 16, 2004. The three were employed by Gulf Services Company, a Middle East-based construction firm. (AP Photo/Hussein Malla)",https://s.hdnux.com/photos/10/23/47/2177518/5/1200x0.jpg,Baghdad_Iraq_Briton,sm,"{'country': 'iraq', 'location': 'baghdad'}",iraq,iraq,Iraq,True,iraq,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00052.jsonl.gz-2863800.jpg
00008.jsonl.gz-5648623,Real life: This was the scene in Iraq where Kyle waited to deploy his sniping skills in a commandeered house,https://i.dailymail.co.uk/i/pix/2014/12/22/2438E36000000578-0-image-a-28_1419266975087.jpg,Iraq,sm,{'country': 'iraq'},iraq,iraq,no,False,iraq,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00008.jsonl.gz-5648623.jpg
00127.jsonl.gz-8181248,"Relatives of Saad Khudair Abbas, who was killed with a group of youth by Islamic State militants at Kirkuk road, are seen outside a house in Kerbala, Iraq July 5, 2018. Picture taken July 5, 2018. REUTERS/Abdullah Dhiaa al-Deen",https://s.yimg.com/uu/api/res/1.2/j9tW_CwlHTYDkeP9vzJuKw--~B/aD0yODQ7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-07-24T083608Z_2_LYNXMPEE6N0CA_RTROPTP_2_MIDEAST-CRISIS-IRAQ-SECURITY.JPG,Kirkuk_Kerbala_Iraq,sm,"{'country': 'iraq', 'location': 'kirkuk'}",iraq,iraq,Iraq,True,iraq,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00127.jsonl.gz-8181248.jpg
00073.jsonl.gz-15893568,Killeen House Bed and Breakfast Limerick,http://bandbs.ie/wp-content/uploads/2015/03/housefront.png,Limerick,trf,"{'country': 'united states', 'location': 'limerick'}",united states,ireland,Ireland,True,ireland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00073.jsonl.gz-15893568.jpg
00104.jsonl.gz-11247294,"Thumbnail 9 bed detached house for sale in Newlands Country House, Seven Houses Danesfort, Kilkenny",https://lid.zoocdn.com/354/255/bd8ff3491c9fd0bc3ed3b67dc56ea0e978405054.jpg,Danesfort_Kilkenny,trf,"{'country': 'ireland', 'location': 'kilkenny'}",ireland,ireland,Ireland,True,ireland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00104.jsonl.gz-11247294.jpg
00090.jsonl.gz-4851970,"Carrigboy, Durrus, West Cork - Detached House / 5 Bedrooms, 4 Bathrooms / €370,000",http://mediacache-s3eu.daft.ie/qZCe9REkbUsDYIG9EsBV6uA81RyYXX-99Ee_e93Y5oBtPWRhZnQmZT0xNjB4MTIw.jpg,Durrus_West Cork - Detached,sm,{},,ireland,Ireland,True,ireland,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00090.jsonl.gz-4851970.jpg
00072.jsonl.gz-1269153,"The Bauhaus style Dunkelblum House at 3 Yael Street built by architect Oskar Kaufmann in 1935. Tel Aviv is known as the White City in reference to its collection of 4,000 Bauhaus style buildings, the largest number in any city in the world. In 2003 the Bauhaus neighbourhoods of Tel Aviv were placed on the UNESCO World Heritage List.",https://ssl.c.photoshelter.com/img-get/I0000wydqzspMePE/s/750/750/SBO02205ISR.jpg,Tel Aviv_the White City_Tel Aviv,sm,"{'country': 'israel', 'location': 'tel aviv'}",israel,israel,Israel,True,israel,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00072.jsonl.gz-1269153.jpg
00021.jsonl.gz-4421606,"Afeka House by Bar Orian Architects in Tel Aviv, Israel",https://www.architectureartdesigns.com/wp-content/uploads/2017/12/Afeka-House-by-Bar-Orian-Architects-in-Tel-Aviv-Israel-2-630x945.jpg,Tel Aviv_Israel,sm,"{'country': 'israel', 'location': 'tel aviv'}",israel,israel,Israel_Mexico,True,israel,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00021.jsonl.gz-4421606.jpg
00034.jsonl.gz-5659023,"The Jerusalem house where a number of right-wing activists met and lived, August 2017.","https://img.haarets.co.il/img/1.5659600/1018316866.jpg?precrop=1600,1066,x0,y0&height=233&width=350",Jerusalem,sm,"{'country': 'palestinian territory occupied', 'location': 'jerusalem'}",palestinian territory occupied,israel,Israel,True,israel,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00034.jsonl.gz-5659023.jpg
00082.jsonl.gz-5298735,Bright House with Internet Access and A/C - Frascati vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/04/8f/95/b0.jpg,internet a/c - frascati rentals,,"{'country': 'italy', 'location': 'frascati'}",italy,italy,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00082.jsonl.gz-5298735.jpg
